ward_spatial,longitude,latitude
28,-87.69744998,41.87312799
24,-87.71202828,41.87309087
20,-87.63429631,41.8133622
20,-87.64828831,41.80362643
16,-87.6485705,41.79626154
3,-87.62326197,41.80719799
3,-87.62062387,41.80601281
15,-87.64519537,41.80994877
16,-87.67473902,41.77791795
17,-87.65510116,41.76948401
16,-87.65094306,41.76934711
16,-87.64419706,41.77139829
16,-87.65526878,41.79349936
16,-87.64908703,41.79190237
6,-87.61053234,41.75556384
17,-87.65499315,41.753826
8,-87.573094,41.74584347
8,-87.60528634,41.72235022
15,-87.66384816,41.81022995
16,-87.66550167,41.79551399
20,-87.65795063,41.80557597
18,-87.68318753,41.74813971
17,-87.6739001,41.7654516
17,-87.66671412,41.76918946
3,-87.6164013,41.79417484
16,-87.64182751,41.79313864
16,-87.64086909,41.78281264
16,-87.66393297,41.78286527
16,-87.65006717,41.78261731
7,-87.58547062,41.76280947
8,-87.58526028,41.75453078
6,-87.61087861,41.7610396
17,-87.64950413,41.76081061
17,-87.6458276,41.75943853
8,-87.57897742,41.73550177
6,-87.6150497,41.7321885
10,-87.56171045,41.70594176
9,-87.62235893,41.69607741
15,-87.68080431,41.80819048
16,-87.67401898,41.79785096
16,-87.67165422,41.79849223
20,-87.64820594,41.80401491
20,-87.6495766,41.80360982
4,-87.60566765,41.81347213
3,-87.62412372,41.8145112
16,-87.67315556,41.78346142
16,-87.66486697,41.77137001
6,-87.64202904,41.77277722
20,-87.59510751,41.7850169
20,-87.62011112,41.78268744
20,-87.62997622,41.7868951
42,-87.62113367,41.88898794
28,-87.66212999,41.87389326
13,-87.77340827,41.78668411
14,-87.71531544,41.8015565
22,-87.72640751,41.8357585
8,-87.58705088,41.72716592
6,-87.61476127,41.73115602
9,-87.62255539,41.7029395
21,-87.63099649,41.70186501
25,-87.64285535,41.86014269
3,-87.62800688,41.86674567
11,-87.63919137,41.82381128
3,-87.631122,41.82976876
3,-87.61837146,41.82630834
15,-87.68481277,41.80697214
14,-87.72503778,41.80171071
9,-87.60007169,41.69668981
9,-87.61309798,41.69975569
16,-87.66077503,41.80079512
15,-87.64469399,41.8082252
20,-87.63370502,41.80851299
20,-87.6339075,41.79508165
16,-87.67358613,41.78031615
17,-87.67444015,41.76505971
6,-87.62458736,41.77075099
20,-87.63373366,41.79112064
16,-87.65813538,41.79262486
15,-87.67458217,41.79133926
5,-87.59377307,41.76261483
17,-87.64376632,41.75278694
21,-87.63905092,41.73942013
21,-87.65072108,41.70438396
50,-87.70553199,41.99771781
37,-87.72190241,41.8894922
27,-87.7067842,41.89149123
28,-87.70004501,41.86854702
24,-87.70608515,41.86837465
10,-87.60828586,41.65155783
10,-87.59833059,41.65121985
10,-87.54578113,41.72800442
10,-87.53491109,41.7150136
21,-87.6426186,41.67842265
21,-87.63046835,41.68548874
10,-87.57179709,41.68409016
10,-87.55959066,41.67331475
21,-87.63381607,41.67743931
28,-87.75360633,41.88352033
28,-87.74810311,41.87972505
28,-87.71370851,41.87928707
24,-87.71359013,41.86700464
28,-87.72823263,41.87768883
16,-87.66146325,41.80037367
20,-87.66064148,41.79564321
20,-87.64400206,41.80187399
16,-87.64487687,41.79781722
16,-87.6720751,41.78639604
16,-87.6740889,41.77287147
16,-87.64993838,41.77759157
17,-87.65994537,41.76911552
6,-87.63131846,41.77553226
17,-87.67553897,41.76188312
17,-87.6658221,41.76191837
21,-87.64702572,41.73625678
8,-87.57423586,41.74154112
8,-87.57499,41.74137396
8,-87.59440729,41.72559297
6,-87.62273939,41.72683047
11,-87.65518473,41.83088924
4,-87.60698439,41.82860533
18,-87.73914696,41.75409975
16,-87.66738761,41.79469224
16,-87.66076793,41.80052065
3,-87.61765005,41.80350271
11,-87.6401207,41.82054179
16,-87.65104997,41.7734428
17,-87.65455391,41.76826565
17,-87.66414615,41.76337585
7,-87.56061012,41.76347901
21,-87.63529951,41.7302446
19,-87.65814531,41.70402846
20,-87.65795234,41.80564184
20,-87.6522802,41.80116261
20,-87.63415634,41.79970634
13,-87.75198887,41.77470406
33,-87.71165,41.96141026
39,-87.74479521,41.9641766
45,-87.7665316,41.97281032
21,-87.64497912,41.67074406
10,-87.57982813,41.65293346
7,-87.56397724,41.73637197
9,-87.62811164,41.69226306
9,-87.62591654,41.68683672
21,-87.63813485,41.68135988
9,-87.61632823,41.6835982
4,-87.61920305,41.84711664
11,-87.64460012,41.83350735
30,-87.77212905,41.93093029
29,-87.8061012,41.92960935
7,-87.55578222,41.72727555
21,-87.62979131,41.73289751
21,-87.66331084,41.73123148
21,-87.64617555,41.70835163
21,-87.65237173,41.68386647
10,-87.52990531,41.69480472
10,-87.55278305,41.65398089
10,-87.5427532,41.65901443
30,-87.73129383,41.94150994
7,-87.56069189,41.73633827
21,-87.64650484,41.68010129
9,-87.60015684,41.69135926
9,-87.63716102,41.66815663
10,-87.5384575,41.65553169
28,-87.74767207,41.88702896
28,-87.7277774,41.88110698
27,-87.70441516,41.89442981
27,-87.70208438,41.88254063
27,-87.69831935,41.88223288
27,-87.69657011,41.87773396
27,-87.69510488,41.87652577
28,-87.68841963,41.87417486
24,-87.72225556,41.86958608
28,-87.73066356,41.87855084
21,-87.64598108,41.67988513
21,-87.63395337,41.68229995
9,-87.62596316,41.68502036
10,-87.56999165,41.67433867
10,-87.56738476,41.67693813
9,-87.61571736,41.67613723
9,-87.64060507,41.66425448
9,-87.62607207,41.66597655
10,-87.54525793,41.68478552
34,-87.65014435,41.87678855
14,-87.71458156,41.80162209
23,-87.71386734,41.80042184
40,-87.67917161,41.99249342
44,-87.63766735,41.93726602
24,-87.72390779,41.85324857
27,-87.69533179,41.88383638
28,-87.69534753,41.87133044
24,-87.72515308,41.87184196
28,-87.73714395,41.8735496
20,-87.64928134,41.79920459
20,-87.64707096,41.79808186
15,-87.64391166,41.80862601
16,-87.67249044,41.78470374
16,-87.68242155,41.76976713
17,-87.66602294,41.76946783
16,-87.64927655,41.77903642
6,-87.64215708,41.77000245
6,-87.63511137,41.76782206
6,-87.61579949,41.77266294
15,-87.67747735,41.78919116
8,-87.60447207,41.75764511
6,-87.62755972,41.76421863
17,-87.6459227,41.7632345
17,-87.65243382,41.76029189
17,-87.64999999,41.76005219
9,-87.60427687,41.70360906
32,-87.67215216,41.93064404
37,-87.74516539,41.90829804
37,-87.74442687,41.90671486
37,-87.76457806,41.89318236
25,-87.7005551,41.8467094
28,-87.74479453,41.89113701
27,-87.69949269,41.88132223
28,-87.69750058,41.86739422
22,-87.73298508,41.84745934
3,-87.61248645,41.81008768
15,-87.66998991,41.78179808
16,-87.67537951,41.76958878
17,-87.65757041,41.77100102
6,-87.63845534,41.77297853
16,-87.6423372,41.79288798
16,-87.64283357,41.78458873
20,-87.63297304,41.78243666
8,-87.5988763,41.75548713
6,-87.61083416,41.75904507
6,-87.64104334,41.7623535
8,-87.56877269,41.73897108
7,-87.56296636,41.75295113
7,-87.55804593,41.74900919
6,-87.62091902,41.72208479
12,-87.67137344,41.83458356
14,-87.73127875,41.80073943
40,-87.69092304,41.97282498
31,-87.76305331,41.93262444
16,-87.6740008,41.79720592
20,-87.65475715,41.80279007
3,-87.61637195,41.82361068
16,-87.67182083,41.77814275
17,-87.65756852,41.7709324
20,-87.62520058,41.79351072
20,-87.62454399,41.79372794
20,-87.62291522,41.79348194
8,-87.56813795,41.73991872
8,-87.6041479,41.72233726
22,-87.71206579,41.83672917
28,-87.68378697,41.86457219
25,-87.64641737,41.86186348
11,-87.65665659,41.84597144
12,-87.66854071,41.83637958
14,-87.70241675,41.80866439
12,-87.66554841,41.81647104
32,-87.67292628,41.93523941
37,-87.73896124,41.90302579
37,-87.75838447,41.89401725
37,-87.75734339,41.88524561
28,-87.73834548,41.88261557
24,-87.70504849,41.86710095
24,-87.7091219,41.87313464
27,-87.65387921,41.89403487
22,-87.73498021,41.83847318
27,-87.66048388,41.8879467
12,-87.66699994,41.82474187
35,-87.70663491,41.93494587
24,-87.7368671,41.85992798
24,-87.73346127,41.8584807
27,-87.68967459,41.88320534
28,-87.72508919,41.87553622
28,-87.73107995,41.87995309
22,-87.73642346,41.84578235
15,-87.64025967,41.80947907
15,-87.66964885,41.81518652
13,-87.72554447,41.77836074
17,-87.66350098,41.76749843
6,-87.63801588,41.76571834
6,-87.61335162,41.77233543
20,-87.63492019,41.78680831
16,-87.66052699,41.7911775
16,-87.66287811,41.78884829
21,-87.63842611,41.73737263
4,-87.62302529,41.86776725
3,-87.62016672,41.82975557
16,-87.68752267,41.76853775
8,-87.58432912,41.7254873
8,-87.60645705,41.72545233
21,-87.63589396,41.73334154
19,-87.69872038,41.6910081
9,-87.60789146,41.70713309
18,-87.69077596,41.75872335
21,-87.6583268,41.69874413
21,-87.65692336,41.67551863
10,-87.56449722,41.65133095
21,-87.6597495,41.72526869
26,-87.72806247,41.90880571
37,-87.73524128,41.90134996
37,-87.76016365,41.89013409
24,-87.70961001,41.86419532
28,-87.73589312,41.88405893
28,-87.70196224,41.87677415
12,-87.70519379,41.82833053
25,-87.64711496,41.86254572
15,-87.69457328,41.79029084
12,-87.68521896,41.82211391
17,-87.69219384,41.76602876
7,-87.56290636,41.71698227
10,-87.54999917,41.71454577
21,-87.6259481,41.73213407
21,-87.65793257,41.7187959
19,-87.67446019,41.68456853
9,-87.62194819,41.67829325
10,-87.56738648,41.67707528
47,-87.6807718,41.96904311
48,-87.66284009,41.98135724
43,-87.65736785,41.93195504
20,-87.66568538,41.8022261
20,-87.63343026,41.79672605
3,-87.62099972,41.81912527
11,-87.64005973,41.81834769
16,-87.67465375,41.77469241
16,-87.65311608,41.77936952
6,-87.63138765,41.77313363
20,-87.60650084,41.77338869
20,-87.63254263,41.79010229
16,-87.66159818,41.7857222
6,-87.60738533,41.75427071
8,-87.60189161,41.75106233
8,-87.5766563,41.74146782
7,-87.56031377,41.75989562
7,-87.55162288,41.7547334
7,-87.55376273,41.75163712
10,-87.54581937,41.74454043
14,-87.71533122,41.80213637
20,-87.63279042,41.8161333
15,-87.64359114,41.81383091
20,-87.60305383,41.77651874
20,-87.63248703,41.78831401
16,-87.64836665,41.7911018
16,-87.65861362,41.78413775
16,-87.6543269,41.78638081
21,-87.63665073,41.73478776
1,-87.69709153,41.92089829
32,-87.67225651,41.93011481
36,-87.71737061,41.90111633
26,-87.70706835,41.89982633
37,-87.75933173,41.88636604
37,-87.76061546,41.88350997
24,-87.73451515,41.86289598
24,-87.72293858,41.8659101
24,-87.71484663,41.85870992
28,-87.73366486,41.8823338
28,-87.68889678,41.86687357
10,-87.56086549,41.64964076
7,-87.5557416,41.72958361
19,-87.66513814,41.71709203
9,-87.62568198,41.71197834
19,-87.66920757,41.68819463
21,-87.64483277,41.68189332
36,-87.70586471,41.898546
24,-87.70477438,41.86546241
28,-87.69308349,41.86771198
24,-87.71791877,41.86690664
3,-87.63496398,41.81348657
15,-87.68046812,41.80234315
20,-87.633641,41.8063686
16,-87.68881614,41.7770332
18,-87.68371239,41.74978714
15,-87.66746615,41.77644923
17,-87.67270329,41.76596461
17,-87.65579511,41.76074195
7,-87.55141148,41.7503767
26,-87.71873941,41.91571111
32,-87.66795069,41.93107839
37,-87.74643608,41.89340951
24,-87.72050677,41.86365355
24,-87.72289305,41.8596762
24,-87.71609827,41.85984475
24,-87.72404065,41.85790136
24,-87.70089964,41.85437012
27,-87.65435478,41.89753588
20,-87.63141124,41.81290838
20,-87.63313707,41.81226776
15,-87.66597272,41.81341674
3,-87.63303929,41.82298845
16,-87.67538761,41.77588533
17,-87.66595613,41.76696496
6,-87.64233735,41.76637582
6,-87.61367519,41.77080624
20,-87.59955028,41.77946187
32,-87.68135608,41.91375843
37,-87.75089407,41.89426917
37,-87.74597136,41.88973268
24,-87.73035267,41.86387182
24,-87.72183625,41.86535106
28,-87.72753991,41.88527655
28,-87.73743584,41.87569925
20,-87.65160023,41.80760477
4,-87.6060116,41.81994052
15,-87.67337637,41.7916498
15,-87.66836725,41.7857618
16,-87.66511351,41.77836074
17,-87.67201217,41.76624486
17,-87.65997397,41.77014712
17,-87.65873742,41.76936083
16,-87.64842508,41.76577601
16,-87.64160974,41.78566529
20,-87.63677288,41.78587044
20,-87.63702572,41.78054582
16,-87.65004544,41.78173547
6,-87.63008951,41.7626559
7,-87.54953287,41.74794342
8,-87.58356208,41.73087876
8,-87.60356681,41.7262651
9,-87.62717583,41.69409518
25,-87.64718773,41.85831469
3,-87.62137567,41.82944402
32,-87.6748746,41.93348631
32,-87.67041178,41.92479554
37,-87.72539225,41.90127636
37,-87.75985685,41.9002405
24,-87.72844713,41.86463016
24,-87.7229137,41.86036128
27,-87.70236943,41.88514555
28,-87.69254555,41.87694036
27,-87.65352114,41.90235435
16,-87.65358584,41.77754187
16,-87.64860653,41.77304629
20,-87.59960299,41.77786428
5,-87.58667157,41.77439954
21,-87.64202894,41.73534051
10,-87.6168416,41.65137809
10,-87.53926369,41.72197062
10,-87.55243239,41.70842374
9,-87.61387199,41.68049723
6,-87.62461622,41.77172092
20,-87.62804694,41.79191908
16,-87.65081358,41.79139658
16,-87.65795578,41.78577834
16,-87.64946572,41.78635011
16,-87.6494385,41.78526307
8,-87.57588802,41.75668173
17,-87.65993681,41.76470582
18,-87.67088604,41.74271015
7,-87.55268623,41.74324502
9,-87.61421427,41.69974
22,-87.72928317,41.83142318
4,-87.622452,41.84230193
11,-87.6330646,41.85111858
46,-87.66540545,41.9540434
37,-87.74556555,41.8984949
37,-87.7560471,41.88335033
28,-87.74701968,41.8850362
29,-87.74830553,41.87648315
24,-87.69725902,41.8516078
27,-87.69368207,41.88044593
24,-87.71864888,41.86689813
10,-87.56984571,41.68055279
10,-87.53171777,41.6745428
33,-87.70161371,41.96448898
22,-87.72922244,41.82981184
22,-87.72340536,41.83399651
11,-87.66845544,41.83487918
15,-87.67032931,41.81445559
16,-87.6462525,41.79455913
3,-87.62576898,41.81545935
16,-87.68010577,41.77536443
16,-87.67042148,41.77153378
17,-87.66188465,41.77005235
6,-87.63851193,41.77495213
20,-87.60144418,41.77667142
16,-87.64171026,41.78866391
20,-87.63538298,41.78191825
16,-87.65449073,41.79261625
16,-87.65614638,41.78009431
8,-87.58525849,41.75446216
5,-87.59555225,41.76435503
18,-87.68089173,41.75884581
8,-87.58614977,41.74285909
8,-87.59526125,41.72752911
19,-87.66983027,41.70405302
14,-87.717707,41.82408797
27,-87.65254455,41.89096613
21,-87.6310604,41.70133997
21,-87.63087823,41.7013422
9,-87.62943515,41.68497753
9,-87.62352874,41.67750195
37,-87.75903352,41.91476005
46,-87.65413967,41.95485966
32,-87.68600395,41.92514753
29,-87.76897399,41.89040036
24,-87.72724205,41.87035513
24,-87.7368984,41.86092104
24,-87.72272029,41.85564419
28,-87.74144166,41.8827526
28,-87.69925076,41.86771751
27,-87.68507241,41.89044913
1,-87.65789325,41.89275368
39,-87.7369734,41.99125393
39,-87.73644379,41.98780247
10,-87.55375935,41.73566929
21,-87.64478519,41.68045145
21,-87.65133921,41.67892613
16,-87.66075542,41.80004033
16,-87.641405,41.79554927
16,-87.68804494,41.77451559
4,-87.60283686,41.81189035
3,-87.62204182,41.82237326
11,-87.63933638,41.81874743
3,-87.62896297,41.82239481
15,-87.67068225,41.78160361
21,-87.64243244,41.72452683
21,-87.6542409,41.71666076
19,-87.66979798,41.68564774
9,-87.62374984,41.68686375
10,-87.53735793,41.69865009
3,-87.63089865,41.86703131
4,-87.61808896,41.84628719
11,-87.63004772,41.8449065
14,-87.71947693,41.81002008
17,-87.68480793,41.76409335
22,-87.72391237,41.83355548
28,-87.6837752,41.86416065
25,-87.67005504,41.85103763
29,-87.77316296,41.91189239
25,-87.64698496,41.85915367
11,-87.63502264,41.84847069
30,-87.72575796,41.93983821
32,-87.6608783,41.91181871
37,-87.72585485,41.89946053
37,-87.74828866,41.89109585
24,-87.73744114,41.87139786
28,-87.73144719,41.88286804
27,-87.71322734,41.88944664
27,-87.70187646,41.88883264
27,-87.69198154,41.88404049
27,-87.70050653,41.88050954
20,-87.66278659,41.80452398
15,-87.6682802,41.78238634
15,-87.66817869,41.77709823
15,-87.66570815,41.77472608
20,-87.5954499,41.78543518
16,-87.65057349,41.7821399
5,-87.59026994,41.77212274
6,-87.60956113,41.76528122
6,-87.62765376,41.76266616
6,-87.64179617,41.74639337
6,-87.63933196,41.74554276
7,-87.56791323,41.75144566
10,-87.54460965,41.74449075
8,-87.6025136,41.71895691
21,-87.65529201,41.69648889
28,-87.7285435,41.87730742
22,-87.73254673,41.83829768
1,-87.69098355,41.91426883
43,-87.64070963,41.93005452
32,-87.67947355,41.92433434
29,-87.76692827,41.89210139
37,-87.74909693,41.88806953
28,-87.73868177,41.8728526
24,-87.73926908,41.86965649
24,-87.72744296,41.87040959
24,-87.72712174,41.85674647
24,-87.71967204,41.85749751
28,-87.73011912,41.88649825
27,-87.69690324,41.88134682
28,-87.70118699,41.86812909
28,-87.73219502,41.87492148
24,-87.74289679,41.87251262
21,-87.65314204,41.69742904
10,-87.53735104,41.7182951
10,-87.55849028,41.72051585
9,-87.62851352,41.68432824
9,-87.62321577,41.6837646
9,-87.62705553,41.67573102
10,-87.53925021,41.70081918
34,-87.63038006,41.87611047
12,-87.68192847,41.82899199
12,-87.69613149,41.82211927
27,-87.65511134,41.8874715
25,-87.64756165,41.86295469
25,-87.64560242,41.86104359
16,-87.6675308,41.79993594
20,-87.64654271,41.80273877
16,-87.66259302,41.79709707
15,-87.64367444,41.80642266
13,-87.75309786,41.77468632
18,-87.7031078,41.74416582
4,-87.59951302,41.81965228
4,-87.60509941,41.81609694
15,-87.67388388,41.7913967
16,-87.67532611,41.779584
17,-87.66355273,41.76927582
20,-87.60865599,41.77722243
20,-87.61101735,41.77346247
6,-87.61497964,41.76847407
5,-87.58996,41.79585705
20,-87.62343718,41.7882271
8,-87.6008335,41.75743798
6,-87.61084685,41.75959357
6,-87.64295166,41.7454615
8,-87.59533978,41.73099513
21,-87.64308842,41.73140005
15,-87.66778064,41.80967541
20,-87.65818436,41.80460765
16,-87.66381255,41.79755965
20,-87.63298276,41.80767929
3,-87.61716394,41.80688274
3,-87.61805318,41.81871287
15,-87.66762989,41.78421749
17,-87.66178509,41.76654669
6,-87.6271085,41.77248107
20,-87.61466162,41.77570466
6,-87.62144146,41.76581622
6,-87.60847832,41.76971166
20,-87.63902373,41.78499804
8,-87.59834398,41.75456917
6,-87.63802769,41.75860261
17,-87.65483352,41.76257581
17,-87.65011442,41.76451075
17,-87.66415606,41.7637531
7,-87.55796298,41.74435265
7,-87.5615464,41.74035355
8,-87.5811303,41.72422008
3,-87.62669154,41.85241082
12,-87.66620778,41.8360513
12,-87.68678434,41.81637457
35,-87.71860273,41.93536685
36,-87.68770546,41.90093205
20,-87.65294457,41.79976459
16,-87.64366143,41.7973387
16,-87.67473359,41.77771214
16,-87.67172167,41.77461744
17,-87.67146512,41.76508488
16,-87.64794981,41.77470715
20,-87.59491886,41.77660791
20,-87.62353648,41.79185605
20,-87.63583239,41.78149262
16,-87.65398552,41.78663535
16,-87.65416341,41.77987634
8,-87.58527275,41.75500939
5,-87.59880823,41.76066113
17,-87.63528975,41.7561151
7,-87.55598087,41.74029053
12,-87.68374651,41.81915505
20,-87.65559676,41.80118259
3,-87.61980411,41.79855445
3,-87.62299563,41.79663796
15,-87.66631339,41.78013933
16,-87.67510462,41.76959192
16,-87.6595557,41.77379911
17,-87.66116301,41.76923432
16,-87.65267003,41.76932177
16,-87.65805385,41.78953686
16,-87.65906721,41.78102358
16,-87.65123366,41.78051018
8,-87.58526383,41.75466802
6,-87.60635635,41.7616783
6,-87.63965408,41.76100457
17,-87.6507263,41.76113663
17,-87.65354281,41.75633217
21,-87.63655924,41.6708227
45,-87.77480827,42.00434351
21,-87.648102,41.68917592
9,-87.62705083,41.69007856
9,-87.62814033,41.68869951
10,-87.56807703,41.67638398
10,-87.54265839,41.65436821
10,-87.53903166,41.65809667
24,-87.70621503,41.87215852
27,-87.67136198,41.89070215
16,-87.66803961,41.79979454
16,-87.65216267,41.79636077
16,-87.67596315,41.77804729
16,-87.67659692,41.77547843
15,-87.6645763,41.77738706
16,-87.66685822,41.7728553
6,-87.62067545,41.77019177
16,-87.65075835,41.78929778
16,-87.64889608,41.78413597
16,-87.65053862,41.78072663
6,-87.61005905,41.76486101
6,-87.61241994,41.76254004
21,-87.64277887,41.73741054
27,-87.66312267,41.90846282
2,-87.62342764,41.89620592
11,-87.63275863,41.85597135
3,-87.62658125,41.84596279
11,-87.64922675,41.8449902
4,-87.62026549,41.83429846
25,-87.65791383,41.85488302
11,-87.66584554,41.82709867
14,-87.70071493,41.79656816
23,-87.71608956,41.77903906
14,-87.7031524,41.80975647
36,-87.73525366,41.91067269
33,-87.70335378,41.94418118
46,-87.66492486,41.951916
37,-87.75012823,41.89705832
29,-87.77378757,41.90167697
24,-87.72275412,41.85685045
22,-87.71650205,41.84936107
